falcon9,CCtCap Demo Mission 2,falcon9,Falcon 9,2020-05-30T19:22:00.000Z,https://youtu.be/xY96v0OIcK4
falcon9,Starlink 7,falcon9,Falcon 9,2020-06-04T01:25:00.000Z,https://youtu.be/y4xBFHjkUvw
falcon9,Starlink-8 & SkySat 16-18,falcon9,Falcon 9,2020-06-13T09:21:00.000Z,https://youtu.be/8riKQXChPGg
falcon9,GPS III SV03 (Columbus),falcon9,Falcon 9,2020-06-30T19:55:00.000Z,https://youtu.be/6zr0nfG3Xy4
falcon9,ANASIS-II,falcon9,Falcon 9,2020-07-20T21:30:00.000Z,https://youtu.be/TshvZlQ7le8
falcon9,Starlink-9 (v1.0) & BlackSky Global 5-6,falcon9,Falcon 9,2020-08-07T05:12:00.000Z,https://youtu.be/KU6KogxG5BE
falcon9,Starlink-10 (v1.0) & SkySat 19-21,falcon9,Falcon 9,2020-08-18T14:31:00.000Z,https://youtu.be/jTMJK7wb0rM
falcon9,"SAOCOM 1B, GNOMES-1, Tyvak-0172",falcon9,Falcon 9,2020-08-30T23:18:00.000Z,https://youtu.be/P-gLOsDjE3E
falcon9,Starlink-11 (v1.0),falcon9,Falcon 9,2020-09-03T12:46:00.000Z,https://youtu.be/_j4xR7LMCGY
falcon9,Starlink-12 (v1.0),falcon9,Falcon 9,2020-10-06T11:29:00.000Z,https://youtu.be/8O8Z2yPyTnc
falcon9,Starlink-13 (v1.0),falcon9,Falcon 9,2020-10-18T12:25:00.000Z,https://youtu.be/UM8CDDAmp98
falcon9,Starlink-14 (v1.0),falcon9,Falcon 9,2020-10-24T15:31:00.000Z,https://youtu.be/2gbVgTxLgN0
falcon9,GPS III SV04 (Sacagawea),falcon9,Falcon 9,2020-11-05T23:24:00.000Z,https://youtu.be/wufXF5YKR1M
falcon9,Crew-1,falcon9,Falcon 9,2020-11-16T00:27:00.000Z,https://youtu.be/bnChQbxLkkI
falcon9,Sentinel-6 Michael Freilich,falcon9,Falcon 9,2020-11-21T17:17:00.000Z,https://youtu.be/aVFPzTDCihQ
falcon9,Starlink-15 (v1.0),falcon9,Falcon 9,2020-10-24T15:31:00.000Z,https://youtu.be/J442-ti-Dhg
falcon9,CRS-21,falcon9,Falcon 9,2020-12-06T16:17:00.000Z,
falcon9,SXM-7,falcon9,Falcon 9,2020-12-13T17:30:00.000Z,
